id,name,year,time,vmax,mslp
AL031998,CHARLEY,1998,1998-08-21T06:00:00,25,1008
AL031998,CHARLEY,1998,1998-08-21T12:00:00,30,1008
AL031998,CHARLEY,1998,1998-08-21T18:00:00,40,1008
AL031998,CHARLEY,1998,1998-08-22T00:00:00,45,1006
AL031998,CHARLEY,1998,1998-08-22T06:00:00,60,1002
AL031998,CHARLEY,1998,1998-08-22T10:00:00,40,1000
AL031998,CHARLEY,1998,1998-08-22T12:00:00,35,1001
AL031998,CHARLEY,1998,1998-08-22T18:00:00,30,1003
AL031998,CHARLEY,1998,1998-08-23T00:00:00,25,1005
AL031998,CHARLEY,1998,1998-08-23T06:00:00,20,1006
AL031998,CHARLEY,1998,1998-08-23T12:00:00,20,1007
AL031998,CHARLEY,1998,1998-08-23T18:00:00,20,1008
AL031998,CHARLEY,1998,1998-08-24T00:00:00,20,1008
AL051998,EARL,1998,1998-08-31T12:00:00,30,1005
AL051998,EARL,1998,1998-08-31T18:00:00,35,1002
AL051998,EARL,1998,1998-09-01T00:00:00,35,1002
AL051998,EARL,1998,1998-09-01T06:00:00,40,1001
AL051998,EARL,1998,1998-09-01T12:00:00,45,999
AL051998,EARL,1998,1998-09-01T18:00:00,50,998
AL051998,EARL,1998,1998-09-02T00:00:00,50,998
AL051998,EARL,1998,1998-09-02T06:00:00,50,996
AL051998,EARL,1998,1998-09-02T12:00:00,70,994
AL051998,EARL,1998,1998-09-02T18:00:00,85,988
AL051998,EARL,1998,1998-09-03T00:00:00,80,985
AL051998,EARL,1998,1998-09-03T06:00:00,70,987
AL051998,EARL,1998,1998-09-03T12:00:00,45,990
AL051998,EARL,1998,1998-09-03T18:00:00,40,994
AL051998,EARL,1998,1998-09-04T00:00:00,40,994
AL051998,EARL,1998,1998-09-04T06:00:00,50,995
AL051998,EARL,1998,1998-09-04T12:00:00,50,998
AL051998,EARL,1998,1998-09-04T18:00:00,50,1000
AL051998,EARL,1998,1998-09-05T00:00:00,50,1000
AL051998,EARL,1998,1998-09-05T06:00:00,50,998
AL051998,EARL,1998,1998-09-05T12:00:00,50,990
AL051998,EARL,1998,1998-09-05T18:00:00,50,986
AL051998,EARL,1998,1998-09-06T00:00:00,50,979
AL051998,EARL,1998,1998-09-06T06:00:00,50,968
AL051998,EARL,1998,1998-09-06T12:00:00,55,964
AL051998,EARL,1998,1998-09-06T18:00:00,55,966
AL051998,EARL,1998,1998-09-07T00:00:00,55,968
AL051998,EARL,1998,1998-09-07T06:00:00,50,970
AL051998,EARL,1998,1998-09-07T12:00:00,45,978
AL051998,EARL,1998,1998-09-07T18:00:00,45,978
AL051998,EARL,1998,1998-09-08T00:00:00,40,982
AL051998,EARL,1998,1998-09-08T06:00:00,40,982
AL051998,EARL,1998,1998-09-08T12:00:00,35,983
AL061998,FRANCES,1998,1998-09-08T18:00:00,30,1000
AL061998,FRANCES,1998,1998-09-09T00:00:00,30,1000
AL061998,FRANCES,1998,1998-09-09T06:00:00,30,999
AL061998,FRANCES,1998,1998-09-09T12:00:00,30,998
AL061998,FRANCES,1998,1998-09-09T18:00:00,35,997
AL061998,FRANCES,1998,1998-09-10T00:00:00,40,995
AL061998,FRANCES,1998,1998-09-10T06:00:00,40,995
AL061998,FRANCES,1998,1998-09-10T12:00:00,45,996
AL061998,FRANCES,1998,1998-09-10T18:00:00,45,996
AL061998,FRANCES,1998,1998-09-11T00:00:00,55,994
AL061998,FRANCES,1998,1998-09-11T06:00:00,45,990
AL061998,FRANCES,1998,1998-09-11T12:00:00,40,992
AL061998,FRANCES,1998,1998-09-11T18:00:00,35,994
AL061998,FRANCES,1998,1998-09-12T00:00:00,30,996
AL061998,FRANCES,1998,1998-09-12T06:00:00,30,998
AL061998,FRANCES,1998,1998-09-12T12:00:00,30,1000
AL061998,FRANCES,1998,1998-09-12T18:00:00,30,1001
AL061998,FRANCES,1998,1998-09-13T00:00:00,25,1002
AL061998,FRANCES,1998,1998-09-13T06:00:00,20,1002
AL061998,FRANCES,1998,1998-09-13T12:00:00,20,1003
AL061998,FRANCES,1998,1998-09-13T18:00:00,20,1003
AL071998,GEORGES,1998,1998-09-15T12:00:00,30,1009
AL071998,GEORGES,1998,1998-09-15T18:00:00,30,1009
AL071998,GEORGES,1998,1998-09-16T00:00:00,30,1009
AL071998,GEORGES,1998,1998-09-16T06:00:00,30,1009
AL071998,GEORGES,1998,1998-09-16T12:00:00,35,1005
AL071998,GEORGES,1998,1998-09-16T18:00:00,35,1003
AL071998,GEORGES,1998,1998-09-17T00:00:00,45,1000
AL071998,GEORGES,1998,1998-09-17T06:00:00,50,997
AL071998,GEORGES,1998,1998-09-17T12:00:00,55,994
AL071998,GEORGES,1998,1998-09-17T18:00:00,65,987
AL071998,GEORGES,1998,1998-09-18T00:00:00,70,984
AL071998,GEORGES,1998,1998-09-18T06:00:00,80,977
AL071998,GEORGES,1998,1998-09-18T12:00:00,85,973
AL071998,GEORGES,1998,1998-09-18T18:00:00,90,970
AL071998,GEORGES,1998,1998-09-19T00:00:00,90,970
AL071998,GEORGES,1998,1998-09-19T06:00:00,95,965
AL071998,GEORGES,1998,1998-09-19T12:00:00,110,954
AL071998,GEORGES,1998,1998-09-19T18:00:00,125,949
AL071998,GEORGES,1998,1998-09-20T00:00:00,130,939
AL071998,GEORGES,1998,1998-09-20T06:00:00,135,937
AL071998,GEORGES,1998,1998-09-20T12:00:00,130,939
AL071998,GEORGES,1998,1998-09-20T18:00:00,115,956
AL071998,GEORGES,1998,1998-09-21T00:00:00,100,963
AL071998,GEORGES,1998,1998-09-21T04:30:00,100,966
AL071998,GEORGES,1998,1998-09-21T06:00:00,100,966
AL071998,GEORGES,1998,1998-09-21T08:00:00,100,966
AL071998,GEORGES,1998,1998-09-21T12:00:00,95,966
AL071998,GEORGES,1998,1998-09-21T18:00:00,90,970
AL071998,GEORGES,1998,1998-09-21T22:00:00,100,968
AL071998,GEORGES,1998,1998-09-22T00:00:00,90,970
AL071998,GEORGES,1998,1998-09-22T06:00:00,95,972
AL071998,GEORGES,1998,1998-09-22T12:00:00,105,964
AL071998,GEORGES,1998,1998-09-22T12:30:00,105,962
AL071998,GEORGES,1998,1998-09-22T18:00:00,95,970
AL071998,GEORGES,1998,1998-09-23T00:00:00,70,980
AL071998,GEORGES,1998,1998-09-23T06:00:00,65,990
AL071998,GEORGES,1998,1998-09-23T12:00:00,65,996
AL071998,GEORGES,1998,1998-09-23T18:00:00,65,994
AL071998,GEORGES,1998,1998-09-23T21:30:00,65,993
AL071998,GEORGES,1998,1998-09-24T00:00:00,65,992
AL071998,GEORGES,1998,1998-09-24T06:00:00,65,991
AL071998,GEORGES,1998,1998-09-24T12:00:00,70,990
AL071998,GEORGES,1998,1998-09-24T18:00:00,75,989
AL071998,GEORGES,1998,1998-09-25T00:00:00,80,987
AL071998,GEORGES,1998,1998-09-25T06:00:00,85,986
AL071998,GEORGES,1998,1998-09-25T12:00:00,90,982
AL071998,GEORGES,1998,1998-09-25T15:30:00,90,981
AL071998,GEORGES,1998,1998-09-25T18:00:00,90,975
AL071998,GEORGES,1998,1998-09-26T00:00:00,90,974
AL071998,GEORGES,1998,1998-09-26T06:00:00,90,975
AL071998,GEORGES,1998,1998-09-26T12:00:00,90,974
AL071998,GEORGES,1998,1998-09-26T18:00:00,90,975
AL071998,GEORGES,1998,1998-09-27T00:00:00,95,969
AL071998,GEORGES,1998,1998-09-27T06:00:00,95,970
AL071998,GEORGES,1998,1998-09-27T12:00:00,95,962
AL071998,GEORGES,1998,1998-09-27T18:00:00,95,962
AL071998,GEORGES,1998,1998-09-28T00:00:00,95,961
AL071998,GEORGES,1998,1998-09-28T06:00:00,90,964
AL071998,GEORGES,1998,1998-09-28T11:30:00,90,964
AL071998,GEORGES,1998,1998-09-28T12:00:00,90,965
AL071998,GEORGES,1998,1998-09-28T18:00:00,65,984
AL071998,GEORGES,1998,1998-09-29T00:00:00,50,986
AL071998,GEORGES,1998,1998-09-29T06:00:00,40,992
AL071998,GEORGES,1998,1998-09-29T12:00:00,30,994
AL071998,GEORGES,1998,1998-09-29T18:00:00,30,996
AL071998,GEORGES,1998,1998-09-30T00:00:00,30,998
AL071998,GEORGES,1998,1998-09-30T06:00:00,30,1000
AL071998,GEORGES,1998,1998-09-30T12:00:00,25,1002
AL071998,GEORGES,1998,1998-09-30T18:00:00,25,1004
AL071998,GEORGES,1998,1998-10-01T00:00:00,25,1006
AL071998,GEORGES,1998,1998-10-01T06:00:00,20,1008
AL081998,HERMINE,1998,1998-09-17T12:00:00,30,1001
AL081998,HERMINE,1998,1998-09-17T18:00:00,30,1001
AL081998,HERMINE,1998,1998-09-18T00:00:00,30,1000
AL081998,HERMINE,1998,1998-09-18T06:00:00,30,999
AL081998,HERMINE,1998,1998-09-18T12:00:00,30,999
AL081998,HERMINE,1998,1998-09-18T18:00:00,30,1000
AL081998,HERMINE,1998,1998-09-19T00:00:00,30,1001
AL081998,HERMINE,1998,1998-09-19T06:00:00,30,1001
AL081998,HERMINE,1998,1998-09-19T12:00:00,35,1001
AL081998,HERMINE,1998,1998-09-19T18:00:00,40,1000
AL081998,HERMINE,1998,1998-09-20T00:00:00,40,999
AL081998,HERMINE,1998,1998-09-20T05:00:00,35,1000
AL081998,HERMINE,1998,1998-09-20T06:00:00,35,1001
AL081998,HERMINE,1998,1998-09-20T12:00:00,30,1002
AL081998,HERMINE,1998,1998-09-20T18:00:00,20,1003
AL131998,MITCH,1998,1998-10-22T00:00:00,30,1002
AL131998,MITCH,1998,1998-10-22T06:00:00,30,1002
AL131998,MITCH,1998,1998-10-22T12:00:00,30,1002
AL131998,MITCH,1998,1998-10-22T18:00:00,35,1001
AL131998,MITCH,1998,1998-10-23T00:00:00,40,1000
AL131998,MITCH,1998,1998-10-23T06:00:00,45,999
AL131998,MITCH,1998,1998-10-23T12:00:00,45,999
AL131998,MITCH,1998,1998-10-23T18:00:00,50,998
AL131998,MITCH,1998,1998-10-24T00:00:00,55,997
AL131998,MITCH,1998,1998-10-24T06:00:00,65,990
AL131998,MITCH,1998,1998-10-24T12:00:00,75,985
AL131998,MITCH,1998,1998-10-24T18:00:00,90,980
AL131998,MITCH,1998,1998-10-25T00:00:00,100,965
AL131998,MITCH,1998,1998-10-25T06:00:00,105,951
AL131998,MITCH,1998,1998-10-25T12:00:00,115,945
AL131998,MITCH,1998,1998-10-25T18:00:00,125,926
AL131998,MITCH,1998,1998-10-26T00:00:00,130,923
AL131998,MITCH,1998,1998-10-26T06:00:00,135,922
AL131998,MITCH,1998,1998-10-26T12:00:00,145,914
AL131998,MITCH,1998,1998-10-26T18:00:00,155,905
AL131998,MITCH,1998,1998-10-27T00:00:00,155,910
AL131998,MITCH,1998,1998-10-27T06:00:00,150,917
AL131998,MITCH,1998,1998-10-27T12:00:00,150,922
AL131998,MITCH,1998,1998-10-27T18:00:00,145,928
AL131998,MITCH,1998,1998-10-28T00:00:00,140,933
AL131998,MITCH,1998,1998-10-28T06:00:00,130,938
AL131998,MITCH,1998,1998-10-28T12:00:00,115,948
AL131998,MITCH,1998,1998-10-28T18:00:00,95,959
AL131998,MITCH,1998,1998-10-29T00:00:00,85,970
AL131998,MITCH,1998,1998-10-29T06:00:00,75,979
AL131998,MITCH,1998,1998-10-29T12:00:00,70,987
AL131998,MITCH,1998,1998-10-29T18:00:00,60,994
AL131998,MITCH,1998,1998-10-30T00:00:00,55,995
AL131998,MITCH,1998,1998-10-30T06:00:00,50,996
AL131998,MITCH,1998,1998-10-30T12:00:00,45,997
AL131998,MITCH,1998,1998-10-30T18:00:00,45,998
AL131998,MITCH,1998,1998-10-31T00:00:00,45,999
AL131998,MITCH,1998,1998-10-31T06:00:00,40,1000
AL131998,MITCH,1998,1998-10-31T12:00:00,35,1000
AL131998,MITCH,1998,1998-10-31T18:00:00,30,1001
AL131998,MITCH,1998,1998-11-01T00:00:00,30,1002
AL131998,MITCH,1998,1998-11-01T06:00:00,25,1003
AL131998,MITCH,1998,1998-11-01T12:00:00,25,1005
AL131998,MITCH,1998,1998-11-01T18:00:00,25,1005
AL131998,MITCH,1998,1998-11-02T00:00:00,20,1005
AL131998,MITCH,1998,1998-11-02T06:00:00,20,1005
AL131998,MITCH,1998,1998-11-02T12:00:00,20,1005
AL131998,MITCH,1998,1998-11-02T18:00:00,20,1005
AL131998,MITCH,1998,1998-11-03T00:00:00,20,1003
AL131998,MITCH,1998,1998-11-03T06:00:00,20,1003
AL131998,MITCH,1998,1998-11-03T12:00:00,25,1002
AL131998,MITCH,1998,1998-11-03T18:00:00,40,997
AL131998,MITCH,1998,1998-11-04T00:00:00,35,997
AL131998,MITCH,1998,1998-11-04T02:00:00,35,998
AL131998,MITCH,1998,1998-11-04T06:00:00,30,998
AL131998,MITCH,1998,1998-11-04T12:00:00,40,998
AL131998,MITCH,1998,1998-11-04T18:00:00,40,993
AL131998,MITCH,1998,1998-11-05T00:00:00,45,993
AL131998,MITCH,1998,1998-11-05T06:00:00,50,990
AL131998,MITCH,1998,1998-11-05T11:00:00,55,989
AL131998,MITCH,1998,1998-11-05T12:00:00,55,987
AL131998,MITCH,1998,1998-11-05T18:00:00,50,992
AL131998,MITCH,1998,1998-11-06T00:00:00,50,993
AL131998,MITCH,1998,1998-11-06T06:00:00,50,992
AL131998,MITCH,1998,1998-11-06T12:00:00,50,990
AL131998,MITCH,1998,1998-11-06T18:00:00,50,989
AL131998,MITCH,1998,1998-11-07T00:00:00,50,990
AL131998,MITCH,1998,1998-11-07T06:00:00,50,992
AL131998,MITCH,1998,1998-11-07T12:00:00,50,986
AL131998,MITCH,1998,1998-11-07T18:00:00,60,972
AL131998,MITCH,1998,1998-11-08T00:00:00,60,974
AL131998,MITCH,1998,1998-11-08T06:00:00,60,972
AL131998,MITCH,1998,1998-11-08T12:00:00,60,962
AL131998,MITCH,1998,1998-11-08T18:00:00,60,956
AL131998,MITCH,1998,1998-11-09T00:00:00,60,956
AL131998,MITCH,1998,1998-11-09T06:00:00,60,956
AL131998,MITCH,1998,1998-11-09T12:00:00,60,956
AL131998,MITCH,1998,1998-11-09T18:00:00,55,960
AL031999,BRET,1999,1999-08-18T18:00:00,30,1010
AL031999,BRET,1999,1999-08-19T00:00:00,30,1008
AL031999,BRET,1999,1999-08-19T06:00:00,30,1008
AL031999,BRET,1999,1999-08-19T12:00:00,30,1008
AL031999,BRET,1999,1999-08-19T18:00:00,35,1005
AL031999,BRET,1999,1999-08-20T00:00:00,40,1000
AL031999,BRET,1999,1999-08-20T06:00:00,45,998
AL031999,BRET,1999,1999-08-20T12:00:00,50,993
AL031999,BRET,1999,1999-08-20T18:00:00,55,991
AL031999,BRET,1999,1999-08-21T00:00:00,65,983
AL031999,BRET,1999,1999-08-21T06:00:00,75,980
AL031999,BRET,1999,1999-08-21T12:00:00,80,979
AL031999,BRET,1999,1999-08-21T18:00:00,90,975
AL031999,BRET,1999,1999-08-22T00:00:00,120,954
AL031999,BRET,1999,1999-08-22T06:00:00,125,950
AL031999,BRET,1999,1999-08-22T12:00:00,125,944
AL031999,BRET,1999,1999-08-22T18:00:00,120,946
AL031999,BRET,1999,1999-08-23T00:00:00,100,951
AL031999,BRET,1999,1999-08-23T06:00:00,80,963
AL031999,BRET,1999,1999-08-23T12:00:00,60,980
AL031999,BRET,1999,1999-08-23T18:00:00,35,993
AL031999,BRET,1999,1999-08-24T00:00:00,30,1000
AL031999,BRET,1999,1999-08-24T06:00:00,30,1003
AL031999,BRET,1999,1999-08-24T12:00:00,25,1006
AL031999,BRET,1999,1999-08-24T18:00:00,25,1007
AL031999,BRET,1999,1999-08-25T00:00:00,20,1008
AL101999,HARVEY,1999,1999-09-19T06:00:00,30,1005
AL101999,HARVEY,1999,1999-09-19T12:00:00,30,1004
AL101999,HARVEY,1999,1999-09-19T18:00:00,30,1003
AL101999,HARVEY,1999,1999-09-20T00:00:00,40,1002
AL101999,HARVEY,1999,1999-09-20T06:00:00,40,1001
AL101999,HARVEY,1999,1999-09-20T12:00:00,40,998
AL101999,HARVEY,1999,1999-09-20T18:00:00,50,998
AL101999,HARVEY,1999,1999-09-21T00:00:00,50,995
AL101999,HARVEY,1999,1999-09-21T06:00:00,50,995
AL101999,HARVEY,1999,1999-09-21T08:00:00,50,994
AL101999,HARVEY,1999,1999-09-21T12:00:00,50,996
AL101999,HARVEY,1999,1999-09-21T17:00:00,50,999
AL101999,HARVEY,1999,1999-09-21T18:00:00,50,999
AL101999,HARVEY,1999,1999-09-22T00:00:00,40,1000
AL131999,IRENE,1999,1999-10-12T12:00:00,20,1006
AL131999,IRENE,1999,1999-10-12T18:00:00,20,1006
AL131999,IRENE,1999,1999-10-13T00:00:00,20,1005
AL131999,IRENE,1999,1999-10-13T06:00:00,30,1004
AL131999,IRENE,1999,1999-10-13T12:00:00,35,1003
AL131999,IRENE,1999,1999-10-13T18:00:00,45,1001
AL131999,IRENE,1999,1999-10-14T00:00:00,55,999
AL131999,IRENE,1999,1999-10-14T06:00:00,60,999
AL131999,IRENE,1999,1999-10-14T12:00:00,60,997
AL131999,IRENE,1999,1999-10-14T18:00:00,60,995
AL131999,IRENE,1999,1999-10-14T19:00:00,60,986
AL131999,IRENE,1999,1999-10-15T00:00:00,60,988
AL131999,IRENE,1999,1999-10-15T06:00:00,65,988
AL131999,IRENE,1999,1999-10-15T12:00:00,65,987
AL131999,IRENE,1999,1999-10-15T13:00:00,65,987
AL131999,IRENE,1999,1999-10-15T18:00:00,65,986
AL131999,IRENE,1999,1999-10-15T20:00:00,70,987
AL131999,IRENE,1999,1999-10-16T00:00:00,65,986
AL131999,IRENE,1999,1999-10-16T06:00:00,65,985
AL131999,IRENE,1999,1999-10-16T12:00:00,65,982
AL131999,IRENE,1999,1999-10-16T18:00:00,65,984
AL131999,IRENE,1999,1999-10-17T00:00:00,65,984
AL131999,IRENE,1999,1999-10-17T06:00:00,65,985
AL131999,IRENE,1999,1999-10-17T12:00:00,65,984
AL131999,IRENE,1999,1999-10-17T18:00:00,70,978
AL131999,IRENE,1999,1999-10-18T00:00:00,80,976
AL131999,IRENE,1999,1999-10-18T06:00:00,95,964
AL131999,IRENE,1999,1999-10-18T07:56:00,95,958
AL131999,IRENE,1999,1999-10-18T12:00:00,90,960
AL131999,IRENE,1999,1999-10-18T18:00:00,80,968
AL131999,IRENE,1999,1999-10-19T00:00:00,80,968
AL131999,IRENE,1999,1999-10-19T06:00:00,80,968
AL131999,IRENE,1999,1999-10-19T12:00:00,80,968
AL131999,IRENE,1999,1999-10-19T18:00:00,80,968
AL112000,GORDON,2000,2000-09-14T12:00:00,25,1008
AL112000,GORDON,2000,2000-09-14T18:00:00,25,1007
AL112000,GORDON,2000,2000-09-15T00:00:00,25,1007
AL112000,GORDON,2000,2000-09-15T06:00:00,25,1006
AL112000,GORDON,2000,2000-09-15T12:00:00,25,1004
AL112000,GORDON,2000,2000-09-15T18:00:00,30,1004
AL112000,GORDON,2000,2000-09-16T00:00:00,40,1000
AL112000,GORDON,2000,2000-09-16T06:00:00,50,997
AL112000,GORDON,2000,2000-09-16T12:00:00,55,992
AL112000,GORDON,2000,2000-09-16T18:00:00,60,983
AL112000,GORDON,2000,2000-09-17T00:00:00,65,985
AL112000,GORDON,2000,2000-09-17T06:00:00,70,981
AL112000,GORDON,2000,2000-09-17T12:00:00,65,987
AL112000,GORDON,2000,2000-09-17T18:00:00,65,985
AL112000,GORDON,2000,2000-09-18T00:00:00,60,989
AL112000,GORDON,2000,2000-09-18T03:00:00,55,991
AL112000,GORDON,2000,2000-09-18T06:00:00,40,1000
AL112000,GORDON,2000,2000-09-18T12:00:00,30,1006
AL112000,GORDON,2000,2000-09-18T18:00:00,25,1011
AL112000,GORDON,2000,2000-09-19T00:00:00,25,1011
AL112000,GORDON,2000,2000-09-19T06:00:00,20,1011
AL112000,GORDON,2000,2000-09-19T12:00:00,20,1010
AL112000,GORDON,2000,2000-09-19T18:00:00,25,1008
AL112000,GORDON,2000,2000-09-20T00:00:00,25,1007
AL112000,GORDON,2000,2000-09-20T06:00:00,25,1005
AL112000,GORDON,2000,2000-09-20T12:00:00,30,1005
AL112000,GORDON,2000,2000-09-20T18:00:00,30,1005
AL112000,GORDON,2000,2000-09-21T00:00:00,30,1004
AL112000,GORDON,2000,2000-09-21T06:00:00,30,1003
AL122000,HELENE,2000,2000-09-15T12:00:00,25,1010
AL122000,HELENE,2000,2000-09-15T18:00:00,25,1010
AL122000,HELENE,2000,2000-09-16T00:00:00,25,1010
AL122000,HELENE,2000,2000-09-16T06:00:00,25,1010
AL122000,HELENE,2000,2000-09-16T12:00:00,30,1010
AL122000,HELENE,2000,2000-09-16T18:00:00,30,1010
AL122000,HELENE,2000,2000-09-17T00:00:00,30,1010
AL122000,HELENE,2000,2000-09-17T06:00:00,30,1010
AL122000,HELENE,2000,2000-09-17T12:00:00,30,1010
AL122000,HELENE,2000,2000-09-17T18:00:00,30,1010
AL122000,HELENE,2000,2000-09-18T00:00:00,30,1010
AL122000,HELENE,2000,2000-09-18T06:00:00,30,1010
AL122000,HELENE,2000,2000-09-18T12:00:00,30,1010
AL122000,HELENE,2000,2000-09-18T18:00:00,30,1010
AL122000,HELENE,2000,2000-09-19T00:00:00,30,1010
AL122000,HELENE,2000,2000-09-19T06:00:00,30,1010
AL122000,HELENE,2000,2000-09-19T12:00:00,30,1010
AL122000,HELENE,2000,2000-09-19T18:00:00,30,1010
AL122000,HELENE,2000,2000-09-20T00:00:00,30,1010
AL122000,HELENE,2000,2000-09-20T06:00:00,25,1010
AL122000,HELENE,2000,2000-09-20T12:00:00,25,1010
AL122000,HELENE,2000,2000-09-20T18:00:00,25,1010
AL122000,HELENE,2000,2000-09-21T00:00:00,25,1008
AL122000,HELENE,2000,2000-09-21T06:00:00,35,1007
AL122000,HELENE,2000,2000-09-21T12:00:00,45,1006
AL122000,HELENE,2000,2000-09-21T18:00:00,60,999
AL122000,HELENE,2000,2000-09-22T00:00:00,60,996
AL122000,HELENE,2000,2000-09-22T06:00:00,50,1001
AL122000,HELENE,2000,2000-09-22T12:00:00,35,1006
AL122000,HELENE,2000,2000-09-22T18:00:00,25,1010
AL122000,HELENE,2000,2000-09-23T00:00:00,25,1011
AL122000,HELENE,2000,2000-09-23T06:00:00,25,1012
AL122000,HELENE,2000,2000-09-23T12:00:00,25,1011
AL122000,HELENE,2000,2000-09-23T18:00:00,35,1010
AL122000,HELENE,2000,2000-09-24T00:00:00,40,1008
AL122000,HELENE,2000,2000-09-24T06:00:00,45,1005
AL122000,HELENE,2000,2000-09-24T12:00:00,45,1001
AL122000,HELENE,2000,2000-09-24T18:00:00,45,997
AL122000,HELENE,2000,2000-09-25T00:00:00,55,993
AL122000,HELENE,2000,2000-09-25T06:00:00,60,986
AL122000,HELENE,2000,2000-09-25T12:00:00,55,988
AL122000,HELENE,2000,2000-09-25T18:00:00,45,990
AL152000,KEITH,2000,2000-09-28T18:00:00,25,1005
AL152000,KEITH,2000,2000-09-29T00:00:00,25,1004
AL152000,KEITH,2000,2000-09-29T06:00:00,30,1003
AL152000,KEITH,2000,2000-09-29T12:00:00,30,1002
AL152000,KEITH,2000,2000-09-29T18:00:00,40,1000
AL152000,KEITH,2000,2000-09-30T00:00:00,45,993
AL152000,KEITH,2000,2000-09-30T06:00:00,55,987
AL152000,KEITH,2000,2000-09-30T12:00:00,65,982
AL152000,KEITH,2000,2000-09-30T18:00:00,75,977
AL152000,KEITH,2000,2000-10-01T00:00:00,100,955
AL152000,KEITH,2000,2000-10-01T06:00:00,120,941
AL152000,KEITH,2000,2000-10-01T07:00:00,120,939
AL152000,KEITH,2000,2000-10-01T12:00:00,115,944
AL152000,KEITH,2000,2000-10-01T18:00:00,110,950
AL152000,KEITH,2000,2000-10-02T00:00:00,100,959
AL152000,KEITH,2000,2000-10-02T06:00:00,80,974
AL152000,KEITH,2000,2000-10-02T12:00:00,70,980
AL152000,KEITH,2000,2000-10-02T18:00:00,65,987
AL152000,KEITH,2000,2000-10-02T23:00:00,65,988
AL152000,KEITH,2000,2000-10-03T00:00:00,60,989
AL152000,KEITH,2000,2000-10-03T03:00:00,60,990
AL152000,KEITH,2000,2000-10-03T06:00:00,45,990
AL152000,KEITH,2000,2000-10-03T12:00:00,30,995
AL152000,KEITH,2000,2000-10-03T18:00:00,30,998
AL152000,KEITH,2000,2000-10-04T00:00:00,25,1000
AL152000,KEITH,2000,2000-10-04T06:00:00,30,1000
AL152000,KEITH,2000,2000-10-04T12:00:00,35,999
AL152000,KEITH,2000,2000-10-04T18:00:00,40,996
AL152000,KEITH,2000,2000-10-05T00:00:00,60,988
AL152000,KEITH,2000,2000-10-05T06:00:00,65,987
AL152000,KEITH,2000,2000-10-05T12:00:00,75,983
AL152000,KEITH,2000,2000-10-05T18:00:00,80,980
AL152000,KEITH,2000,2000-10-06T00:00:00,45,988
AL152000,KEITH,2000,2000-10-06T06:00:00,30,1002
AL152000,KEITH,2000,2000-10-06T12:00:00,20,1007
AL012001,ALLISON,2001,2001-06-05T12:00:00,40,1007
AL012001,ALLISON,2001,2001-06-05T18:00:00,50,1002
AL012001,ALLISON,2001,2001-06-05T21:00:00,45,1003
AL012001,ALLISON,2001,2001-06-06T00:00:00,45,1003
AL012001,ALLISON,2001,2001-06-06T06:00:00,30,1006
AL012001,ALLISON,2001,2001-06-06T12:00:00,20,1005
AL012001,ALLISON,2001,2001-06-06T18:00:00,20,1005
AL012001,ALLISON,2001,2001-06-07T00:00:00,20,1005
AL012001,ALLISON,2001,2001-06-07T06:00:00,20,1006
AL012001,ALLISON,2001,2001-06-07T12:00:00,20,1006
AL012001,ALLISON,2001,2001-06-07T18:00:00,15,1007
AL012001,ALLISON,2001,2001-06-08T00:00:00,15,1002
AL012001,ALLISON,2001,2001-06-08T06:00:00,20,1004
AL012001,ALLISON,2001,2001-06-08T12:00:00,20,1007
AL012001,ALLISON,2001,2001-06-08T18:00:00,20,1007
AL012001,ALLISON,2001,2001-06-09T00:00:00,20,1007
AL012001,ALLISON,2001,2001-06-09T06:00:00,20,1007
AL012001,ALLISON,2001,2001-06-09T12:00:00,20,1007
AL012001,ALLISON,2001,2001-06-09T18:00:00,20,1008
AL012001,ALLISON,2001,2001-06-10T00:00:00,20,1008
AL012001,ALLISON,2001,2001-06-10T06:00:00,25,1007
AL012001,ALLISON,2001,2001-06-10T12:00:00,25,1006
AL012001,ALLISON,2001,2001-06-10T18:00:00,30,1006
AL012001,ALLISON,2001,2001-06-11T00:00:00,30,1005
AL012001,ALLISON,2001,2001-06-11T02:00:00,30,1004
AL012001,ALLISON,2001,2001-06-11T06:00:00,35,1003
AL012001,ALLISON,2001,2001-06-11T12:00:00,40,1000
AL012001,ALLISON,2001,2001-06-11T18:00:00,35,1002
AL012001,ALLISON,2001,2001-06-12T00:00:00,25,1004
AL012001,ALLISON,2001,2001-06-12T06:00:00,20,1005
AL012001,ALLISON,2001,2001-06-12T12:00:00,20,1006
AL012001,ALLISON,2001,2001-06-12T18:00:00,20,1006
AL012001,ALLISON,2001,2001-06-13T00:00:00,20,1006
AL012001,ALLISON,2001,2001-06-13T06:00:00,25,1004
AL012001,ALLISON,2001,2001-06-13T12:00:00,25,1005
AL012001,ALLISON,2001,2001-06-13T18:00:00,25,1006
AL012001,ALLISON,2001,2001-06-14T00:00:00,25,1006
AL012001,ALLISON,2001,2001-06-14T06:00:00,25,1006
AL012001,ALLISON,2001,2001-06-14T12:00:00,25,1007
AL012001,ALLISON,2001,2001-06-14T18:00:00,25,1008
AL012001,ALLISON,2001,2001-06-15T00:00:00,25,1008
AL012001,ALLISON,2001,2001-06-15T06:00:00,25,1008
AL012001,ALLISON,2001,2001-06-15T12:00:00,25,1008
AL012001,ALLISON,2001,2001-06-15T18:00:00,25,1009
